BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
3545000,1.1504,1.81894,1.81895,6.09451,4.21667,2.74361,1.62898,1.17049,1.37768,5752,2.21262,0,1
3550000,1.3088,1.81823,1.81823,6.09451,4.21667,2.74361,1.62898,1.17049,1.35701,6544,2.06652,0,1
3555000,1.6928,1.81805,1.81805,6.09451,4.21667,2.74361,1.62898,1.17049,1.45775,8464,2.03552,0,1
3560000,1.6656,1.81784,1.81784,6.09451,4.21667,2.74361,1.62898,1.17049,1.5201,8328,2.18662,0,1
3565000,1.7376,1.81772,1.81772,6.09451,4.21667,2.74361,1.62898,1.17049,1.58535,8688,2.28016,0,1
3570000,1.6736,1.81752,1.81752,6.09451,4.21667,2.74361,1.62898,1.17049,1.61183,8368,2.37803,0,1
3575000,0.7344,1.81601,1.81601,6.09451,4.21667,2.74361,1.62898,1.17049,1.3486,3672,2.41774,0,1
3580000,1.392,1.81541,1.81542,6.09451,4.21667,2.74361,1.62898,1.17049,1.36162,6960,2.0229,0,1
3585000,0.8016,1.814,1.814,6.09451,4.21667,2.74361,1.62898,1.17049,1.19361,4008,2.04243,0,1
3590000,0.8512,1.81266,1.81266,6.09451,4.21667,2.74361,1.62898,1.17049,1.09089,4256,1.79042,0,1
3595000,1.7344,1.81255,1.81255,6.09451,4.21667,2.74361,1.62898,1.17049,1.28394,8672,1.63633,0,1
3600000,0.9792,1.81139,1.81139,6.09451,4.21667,2.74361,1.62898,1.17049,1.19252,4896,1.92591,0,1
3605000,0.9328,1.81017,1.81018,6.09451,4.21667,2.74361,1.62898,1.17049,1.1146,4664,1.78878,0,1
3610000,1.3664,1.80956,1.80956,6.09451,4.21667,2.74361,1.62898,1.17049,1.19014,6832,1.67191,0,1
3615000,1.7872,1.80953,1.80953,6.09451,4.21667,2.74361,1.62898,1.17049,1.36926,8936,1.78521,0,1
3620000,1.4176,1.80899,1.80899,6.09451,4.21667,2.74361,1.62898,1.17049,1.38376,7088,2.05389,0,1
3625000,1.0832,1.80799,1.80799,6.09451,4.21667,2.74361,1.62898,1.17049,1.29359,5416,2.07564,0,1
3630000,1.5808,1.80767,1.80767,6.09451,4.21667,2.74361,1.62898,1.17049,1.37976,7904,1.94039,0,1
3635000,1.1984,1.80684,1.80684,6.09451,4.21667,2.74361,1.62898,1.17049,1.32535,5992,2.06963,0,1
3640000,1.3344,1.80619,1.80619,6.09451,4.21667,2.74361,1.62898,1.17049,1.32806,6672,1.98802,0,1
3645000,0.704,1.80467,1.80468,6.09451,4.21667,2.74361,1.62898,1.17049,1.14084,3520,1.9921,0,1
3650000,1.7344,1.80458,1.80458,6.09451,4.21667,2.74361,1.62898,1.17049,1.31891,8672,1.71127,0,1
3655000,1.392,1.80401,1.80402,6.09451,4.21667,2.74361,1.62898,1.17049,1.34084,6960,1.97837,0,1
3660000,0.7632,1.80259,1.80259,6.09451,4.21667,2.74361,1.62898,1.17049,1.16755,3816,2.01126,0,1
3665000,1.624,1.80235,1.80235,6.09451,4.21667,2.74361,1.62898,1.17049,1.30448,8120,1.75132,0,1
3670000,1.6128,1.80209,1.80209,6.09451,4.21667,2.74361,1.62898,1.17049,1.39698,8064,1.95672,0,1
3675000,0.8624,1.80081,1.80081,6.09451,4.21667,2.74361,1.62898,1.17049,1.2366,4312,2.09547,0,1
3680000,1.7808,1.80078,1.80079,6.09451,4.21667,2.74361,1.62898,1.17049,1.39986,8904,1.85491,0,1
3685000,0.6592,1.79924,1.79924,6.09451,4.21667,2.74361,1.62898,1.17049,1.17766,3296,2.09979,0,1
3690000,1.1296,1.79833,1.79833,6.09451,4.21667,2.74361,1.62898,1.17049,1.16324,5648,1.7665,0,1
3695000,1.4816,1.7979,1.7979,6.09451,4.21667,2.74361,1.62898,1.17049,1.25875,7408,1.74487,0,1
3700000,1.6704,1.79773,1.79773,6.09451,4.21667,2.74361,1.62898,1.17049,1.38225,8352,1.88813,0,1
3705000,1.6384,1.79751,1.79751,6.09451,4.21667,2.74361,1.62898,1.17049,1.45909,8192,2.07337,0,1
3710000,1.7152,1.7974,1.7974,6.09451,4.21667,2.74361,1.62898,1.17049,1.53592,8576,2.18864,0,1
3715000,1.5088,1.79701,1.79702,6.09451,4.21667,2.74361,1.62898,1.17049,1.52779,7544,2.30389,0,1
3720000,0.8528,1.79574,1.79574,6.09451,4.21667,2.74361,1.62898,1.17049,1.32529,4264,2.29168,0,1
3725000,1.5168,1.79537,1.79537,6.09451,4.21667,2.74361,1.62898,1.17049,1.38274,7584,1.98794,0,1
3730000,1.5664,1.79506,1.79507,6.09451,4.21667,2.74361,1.62898,1.17049,1.43784,7832,2.07412,0,1
3735000,1.6624,1.79489,1.79489,6.09451,4.21667,2.74361,1.62898,1.17049,1.50521,8312,2.15676,0,1
3740000,1.5184,1.79452,1.79452,6.09451,4.21667,2.74361,1.62898,1.17049,1.50917,7592,2.25781,0,1
3745000,0.832,1.79323,1.79323,6.09451,4.21667,2.74361,1.62898,1.17049,1.30602,4160,2.26375,0,1
3750000,1.3904,1.79269,1.79269,6.09451,4.21667,2.74361,1.62898,1.17049,1.33133,6952,1.95902,0,1
3755000,1.0384,1.79169,1.79169,6.09451,4.21667,2.74361,1.62898,1.17049,1.24345,5192,1.997,0,1
3760000,1.1408,1.79082,1.79082,6.09451,4.21667,2.74361,1.62898,1.17049,1.21266,5704,1.86518,0,1
3765000,1.7392,1.79075,1.79076,6.09451,4.21667,2.74361,1.62898,1.17049,1.37062,8696,1.81898,0,1
3770000,2.1872,1.79128,1.79128,6.09451,4.21667,2.74361,1.62898,1.17049,1.61559,10936,2.05593,0,1
3775000,1.0176,1.79026,1.79026,6.09451,4.21667,2.74361,1.62898,1.17049,1.4362,5088,2.42339,0,1
3780000,1.5008,1.78987,1.78987,6.09451,4.21667,2.74361,1.62898,1.17049,1.45558,7504,2.15429,0,1
3785000,1.6656,1.78971,1.78971,6.09451,4.21667,2.74361,1.62898,1.17049,1.51858,8328,2.18337,0,1
3790000,1.5824,1.78944,1.78944,6.09451,4.21667,2.74361,1.62898,1.17049,1.53773,7912,2.27788,0,1
3795000,0.6976,1.788,1.788,6.09451,4.21667,2.74361,1.62898,1.17049,1.28569,3488,2.30659,0,1
3800000,1.1424,1.78715,1.78715,6.09451,4.21667,2.74361,1.62898,1.17049,1.2427,5712,1.92854,0,1
3805000,1.0704,1.78621,1.78621,6.09451,4.21667,2.74361,1.62898,1.17049,1.19101,5352,1.86405,0,1
3810000,1.4192,1.78572,1.78573,6.09451,4.21667,2.74361,1.62898,1.17049,1.25947,7096,1.78652,0,1
3815000,0.9152,1.78458,1.78458,6.09451,4.21667,2.74361,1.62898,1.17049,1.15619,4576,1.8892,0,1
3820000,0.952,1.78349,1.78349,6.09451,4.21667,2.74361,1.62898,1.17049,1.09493,4760,1.73428,0,1
3825000,1.1264,1.78263,1.78263,6.09451,4.21667,2.74361,1.62898,1.17049,1.10437,5632,1.6424,0,1
3830000,1.0032,1.78162,1.78162,6.09451,4.21667,2.74361,1.62898,1.17049,1.07402,5016,1.65656,0,1
3835000,1.1744,1.78083,1.78083,6.09451,4.21667,2.74361,1.62898,1.17049,1.10413,5872,1.61103,0,1
3840000,0.8704,1.77964,1.77964,6.09451,4.21667,2.74361,1.62898,1.17049,1.03401,4352,1.6562,0,1
3845000,1.2192,1.77891,1.77891,6.09451,4.21667,2.74361,1.62898,1.17049,1.08957,6096,1.55102,0,1
3850000,0.8816,1.77775,1.77775,6.09451,4.21667,2.74361,1.62898,1.17049,1.02718,4408,1.63435,0,1
3855000,1.5184,1.77741,1.77741,6.09451,4.21667,2.74361,1.62898,1.17049,1.17455,7592,1.54077,0,1
3860000,0.8032,1.77615,1.77615,6.09451,4.21667,2.74361,1.62898,1.17049,1.06314,4016,1.76182,0,1
3865000,1.3456,1.77559,1.77559,6.09451,4.21667,2.74361,1.62898,1.17049,1.14788,6728,1.59471,0,1
3870000,1.2816,1.77495,1.77495,6.09451,4.21667,2.74361,1.62898,1.17049,1.188,6408,1.72182,0,1
3875000,1.0256,1.77399,1.77399,6.09451,4.21667,2.74361,1.62898,1.17049,1.13928,5128,1.78199,0,1
3880000,1.3248,1.77341,1.77341,6.09451,4.21667,2.74361,1.62898,1.17049,1.19493,6624,1.70892,0,1
3885000,1.1792,1.77264,1.77264,6.09451,4.21667,2.74361,1.62898,1.17049,1.19021,5896,1.7924,0,1
3890000,0.856,1.77146,1.77147,6.09451,4.21667,2.74361,1.62898,1.17049,1.08995,4280,1.78532,0,1
3895000,1.0336,1.77052,1.77052,6.09451,4.21667,2.74361,1.62898,1.17049,1.07304,5168,1.63492,0,1
3900000,1.4752,1.77014,1.77014,6.09451,4.21667,2.74361,1.62898,1.17049,1.19369,7376,1.60957,0,1
3905000,1.5104,1.7698,1.76981,6.09451,4.21667,2.74361,1.62898,1.17049,1.2887,7552,1.79054,0,1
3910000,0.8864,1.76868,1.76868,6.09451,4.21667,2.74361,1.62898,1.17049,1.16801,4432,1.93306,0,1
3915000,1.4688,1.76829,1.76829,6.09451,4.21667,2.74361,1.62898,1.17049,1.25825,7344,1.75202,0,1
3920000,0.9168,1.76721,1.76721,6.09451,4.21667,2.74361,1.62898,1.17049,1.15581,4584,1.88737,0,1
3925000,1.0512,1.76629,1.76629,6.09451,4.21667,2.74361,1.62898,1.17049,1.12443,5256,1.73372,0,1
3930000,1.5328,1.766,1.766,6.09451,4.21667,2.74361,1.62898,1.17049,1.24694,7664,1.68664,0,1
3935000,1.0608,1.7651,1.7651,6.09451,4.21667,2.74361,1.62898,1.17049,1.1911,5304,1.87041,0,1
3940000,1.4352,1.76468,1.76468,6.09451,4.21667,2.74361,1.62898,1.17049,1.26433,7176,1.78665,0,1
3945000,1.488,1.76433,1.76433,6.09451,4.21667,2.74361,1.62898,1.17049,1.33143,7440,1.89649,0,1
3950000,1.0048,1.76337,1.76337,6.09451,4.21667,2.74361,1.62898,1.17049,1.23344,5024,1.99715,0,1
3955000,0.6944,1.76202,1.76202,6.09451,4.21667,2.74361,1.62898,1.17049,1.07173,3472,1.85016,0,1
3960000,1.2512,1.76137,1.76138,6.09451,4.21667,2.74361,1.62898,1.17049,1.12557,6256,1.60759,0,1
3965000,1.3392,1.76084,1.76084,6.09451,4.21667,2.74361,1.62898,1.17049,1.18966,6696,1.68836,0,1
3970000,1.4,1.76039,1.76039,6.09451,4.21667,2.74361,1.62898,1.17049,1.25276,7000,1.78449,0,1
3975000,0.7104,1.75907,1.75907,6.09451,4.21667,2.74361,1.62898,1.17049,1.09005,3552,1.87914,0,1
3980000,1.5456,1.7588,1.7588,6.09451,4.21667,2.74361,1.62898,1.17049,1.22672,7728,1.63508,0,1
3985000,1.6384,1.75865,1.75865,6.09451,4.21667,2.74361,1.62898,1.17049,1.35022,8192,1.84008,0,1
3990000,0.8096,1.75746,1.75746,6.09451,4.21667,2.74361,1.62898,1.17049,1.18804,4048,2.02533,0,1
3995000,1.2208,1.75679,1.75679,6.09451,4.21667,2.74361,1.62898,1.17049,1.19786,6104,1.78205,0,1
4000000,1.3328,1.75626,1.75626,6.09451,4.21667,2.74361,1.62898,1.17049,1.23835,6664,1.7968,0,1
4005000,1.0304,1.75535,1.75535,6.09451,4.21667,2.74361,1.62898,1.17049,1.17596,5152,1.85752,0,1
4010000,1.4944,1.75502,1.75503,6.09451,4.21667,2.74361,1.62898,1.17049,1.27149,7472,1.76394,0,1
4015000,1.3424,1.75451,1.75451,6.09451,4.21667,2.74361,1.62898,1.17049,1.29277,6712,1.90724,0,1
4020000,0.6624,1.75315,1.75315,6.09451,4.21667,2.74361,1.62898,1.17049,1.10366,3312,1.93915,0,1
4025000,1.44,1.75276,1.75276,6.09451,4.21667,2.74361,1.62898,1.17049,1.20456,7200,1.65548,0,1
4030000,1.2192,1.7521,1.7521,6.09451,4.21667,2.74361,1.62898,1.17049,1.20895,6096,1.80684,0,1
4035000,0.9312,1.75108,1.75109,6.09451,4.21667,2.74361,1.62898,1.17049,1.12563,4656,1.81343,0,1
4040000,1.7088,1.75103,1.75103,6.09451,4.21667,2.74361,1.62898,1.17049,1.30058,8544,1.68844,0,1
4045000,1.0096,1.75012,1.75012,6.09451,4.21667,2.74361,1.62898,1.17049,1.21328,5048,1.95087,0,1
4050000,0.936,1.74911,1.74911,6.09451,4.21667,2.74361,1.62898,1.17049,1.1301,4680,1.81993,0,1
4055000,1.3056,1.74856,1.74857,6.09451,4.21667,2.74361,1.62898,1.17049,1.18275,6528,1.69515,0,1
4060000,0.7936,1.74739,1.74739,6.09451,4.21667,2.74361,1.62898,1.17049,1.066,3968,1.77412,0,1
4065000,1.6592,1.74728,1.74728,6.09451,4.21667,2.74361,1.62898,1.17049,1.24396,8296,1.59901,0,1
4070000,0.7136,1.74601,1.74601,6.09451,4.21667,2.74361,1.62898,1.17049,1.08485,3568,1.86594,0,1
4075000,1.0736,1.74518,1.74518,6.09451,4.21667,2.74361,1.62898,1.17049,1.08148,5368,1.62728,0,1
4080000,1.456,1.74483,1.74483,6.09451,4.21667,2.74361,1.62898,1.17049,1.19383,7280,1.62222,0,1
4085000,0.912,1.74381,1.74381,6.09451,4.21667,2.74361,1.62898,1.17049,1.10928,4560,1.79075,0,1
4090000,1.3696,1.74335,1.74335,6.09451,4.21667,2.74361,1.62898,1.17049,1.18738,6848,1.66393,0,1
4095000,1.456,1.743,1.743,6.09451,4.21667,2.74361,1.62898,1.17049,1.26797,7280,1.78107,0,1
4100000,1.0048,1.7421,1.7421,6.09451,4.21667,2.74361,1.62898,1.17049,1.18902,5024,1.90195,0,1
4105000,1.232,1.74148,1.74148,6.09451,4.21667,2.74361,1.62898,1.17049,1.20191,6160,1.78352,0,1
4110000,1.0848,1.74068,1.74068,6.09451,4.21667,2.74361,1.62898,1.17049,1.16678,5424,1.80287,0,1
4115000,0.9424,1.73971,1.73971,6.09451,4.21667,2.74361,1.62898,1.17049,1.09946,4712,1.75017,0,1
4120000,1.08,1.73891,1.73891,6.09451,4.21667,2.74361,1.62898,1.17049,1.09363,5400,1.6492,0,1
4125000,1.3472,1.73844,1.73844,6.09451,4.21667,2.74361,1.62898,1.17049,1.1697,6736,1.64044,0,1
4130000,0.9152,1.73744,1.73744,6.09451,4.21667,2.74361,1.62898,1.17049,1.09335,4576,1.75455,0,1
4135000,1.2544,1.73686,1.73686,6.09451,4.21667,2.74361,1.62898,1.17049,1.14166,6272,1.64002,0,1
4140000,1.1008,1.73609,1.73609,6.09451,4.21667,2.74361,1.62898,1.17049,1.1294,5504,1.7125,0,1
4145000,1.4144,1.7357,1.7357,6.09451,4.21667,2.74361,1.62898,1.17049,1.2149,7072,1.69411,0,1
4150000,1.5008,1.73542,1.73542,6.09451,4.21667,2.74361,1.62898,1.17049,1.30067,7504,1.82235,0,1
4155000,0.992,1.73452,1.73452,6.09451,4.21667,2.74361,1.62898,1.17049,1.20807,4960,1.95101,0,1
4160000,0.9472,1.73358,1.73358,6.09451,4.21667,2.74361,1.62898,1.17049,1.12981,4736,1.81211,0,1
4165000,1.3792,1.73315,1.73315,6.09451,4.21667,2.74361,1.62898,1.17049,1.20463,6896,1.69471,0,1
4170000,1.4928,1.73286,1.73286,6.09451,4.21667,2.74361,1.62898,1.17049,1.29108,7464,1.80694,0,1
4175000,1.3824,1.73244,1.73244,6.09451,4.21667,2.74361,1.62898,1.17049,1.31848,6912,1.93662,0,1
4180000,1.432,1.73208,1.73208,6.09451,4.21667,2.74361,1.62898,1.17049,1.35253,7160,1.97771,0,1
4185000,1.1248,1.73136,1.73136,6.09451,4.21667,2.74361,1.62898,1.17049,1.28421,5624,2.0288,0,1
4190000,0.7568,1.73019,1.73019,6.09451,4.21667,2.74361,1.62898,1.17049,1.12599,3784,1.92632,0,1
4195000,0.8976,1.7292,1.7292,6.09451,4.21667,2.74361,1.62898,1.17049,1.05747,4488,1.68898,0,1
4200000,1.312,1.7287,1.72871,6.09451,4.21667,2.74361,1.62898,1.17049,1.13383,6560,1.58621,0,1
4205000,1.1744,1.72805,1.72805,6.09451,4.21667,2.74361,1.62898,1.17049,1.146,5872,1.70075,0,1
4210000,0.8912,1.72705,1.72705,6.09451,4.21667,2.74361,1.62898,1.17049,1.06956,4456,1.719,0,1
4215000,1.4192,1.72669,1.72669,6.09451,4.21667,2.74361,1.62898,1.17049,1.17445,7096,1.60434,0,1
4220000,1.4816,1.7264,1.7264,6.09451,4.21667,2.74361,1.62898,1.17049,1.2666,7408,1.76168,0,1
4225000,1.0688,1.72562,1.72562,6.09451,4.21667,2.74361,1.62898,1.17049,1.20726,5344,1.8999,0,1
4230000,1.1968,1.72499,1.72499,6.09451,4.21667,2.74361,1.62898,1.17049,1.20412,5984,1.81089,0,1
4235000,0.7248,1.72381,1.72381,6.09451,4.21667,2.74361,1.62898,1.17049,1.06032,3624,1.80618,0,1
4240000,1.6496,1.72372,1.72373,6.09451,4.21667,2.74361,1.62898,1.17049,1.23711,8248,1.59049,0,1
4245000,1.7456,1.72375,1.72375,6.09451,4.21667,2.74361,1.62898,1.17049,1.38965,8728,1.85566,0,1
4250000,0.9872,1.72288,1.72288,6.09451,4.21667,2.74361,1.62898,1.17049,1.26892,4936,2.08448,0,1
4255000,1.0368,1.72208,1.72208,6.09451,4.21667,2.74361,1.62898,1.17049,1.19928,5184,1.90338,0,1
4260000,1.2896,1.72157,1.72157,6.09451,4.21667,2.74361,1.62898,1.17049,1.22638,6448,1.79892,0,1
4265000,0.8624,1.72056,1.72056,6.09451,4.21667,2.74361,1.62898,1.17049,1.11718,4312,1.83957,0,1
4270000,0.9712,1.71969,1.71969,6.09451,4.21667,2.74361,1.62898,1.17049,1.07339,4856,1.67578,0,1
4275000,1.2336,1.71912,1.71912,6.09451,4.21667,2.74361,1.62898,1.17049,1.12145,6168,1.61008,0,1
4280000,1.3632,1.7187,1.7187,6.09451,4.21667,2.74361,1.62898,1.17049,1.19398,6816,1.68218,0,1
4285000,1.3728,1.7183,1.7183,6.09451,4.21667,2.74361,1.62898,1.17049,1.24762,6864,1.79097,0,1
4290000,1.5776,1.71813,1.71813,6.09451,4.21667,2.74361,1.62898,1.17049,1.34662,7888,1.87144,0,1
4295000,1.5728,1.71796,1.71796,6.09451,4.21667,2.74361,1.62898,1.17049,1.41447,7864,2.01992,0,1
4300000,1.7456,1.718,1.718,6.09451,4.21667,2.74361,1.62898,1.17049,1.51381,8728,2.12171,0,1
4305000,1.2128,1.71741,1.71741,6.09451,4.21667,2.74361,1.62898,1.17049,1.42351,6064,2.27072,0,1
4310000,0.8,1.71635,1.71635,6.09451,4.21667,2.74361,1.62898,1.17049,1.23645,4000,2.13526,0,1
4315000,1.496,1.71609,1.71609,6.09451,4.21667,2.74361,1.62898,1.17049,1.31432,7480,1.85468,0,1
4320000,0.728,1.71495,1.71495,6.09451,4.21667,2.74361,1.62898,1.17049,1.13842,3640,1.97148,0,1
4325000,0.6496,1.71371,1.71372,6.09451,4.21667,2.74361,1.62898,1.17049,0.991776,3248,1.70763,0,1
4330000,0.984,1.71287,1.71287,6.09451,4.21667,2.74361,1.62898,1.17049,0.989443,4920,1.48766,0,1
4335000,1.3456,1.71245,1.71245,6.09451,4.21667,2.74361,1.62898,1.17049,1.09629,6728,1.48416,0,1
4340000,1,1.71163,1.71163,6.09451,4.21667,2.74361,1.62898,1.17049,1.0674,5000,1.64444,0,1
4345000,1.4368,1.71131,1.71131,6.09451,4.21667,2.74361,1.62898,1.17049,1.17822,7184,1.6011,0,1
4350000,0.8864,1.71036,1.71036,6.09451,4.21667,2.74361,1.62898,1.17049,1.09068,4432,1.76733,0,1
4355000,1.1728,1.70975,1.70975,6.09451,4.21667,2.74361,1.62898,1.17049,1.11531,5864,1.63601,0,1
4360000,1.352,1.70934,1.70934,6.09451,4.21667,2.74361,1.62898,1.17049,1.18632,6760,1.67297,0,1
4365000,0.9504,1.70847,1.70847,6.09451,4.21667,2.74361,1.62898,1.17049,1.11554,4752,1.77948,0,1
4370000,0.9552,1.7076,1.7076,6.09451,4.21667,2.74361,1.62898,1.17049,1.06744,4776,1.67331,0,1
4375000,1.0416,1.70684,1.70684,6.09451,4.21667,2.74361,1.62898,1.17049,1.05969,5208,1.60116,0,1
4380000,0.9936,1.70603,1.70603,6.09451,4.21667,2.74361,1.62898,1.17049,1.03986,4968,1.58953,0,1
4385000,0.9776,1.7052,1.7052,6.09451,4.21667,2.74361,1.62898,1.17049,1.02118,4888,1.55979,0,1
4390000,1.256,1.70469,1.70469,6.09451,4.21667,2.74361,1.62898,1.17049,1.09163,6280,1.53177,0,1
4395000,0.7216,1.70357,1.70357,6.09451,4.21667,2.74361,1.62898,1.17049,0.98062,3608,1.63744,0,1
4400000,0.9424,1.7027,1.70271,6.09451,4.21667,2.74361,1.62898,1.17049,0.969154,4712,1.47093,0,1
4405000,0.7424,1.70161,1.70161,6.09451,4.21667,2.74361,1.62898,1.17049,0.901128,3712,1.45373,0,1
4410000,1.0016,1.70082,1.70082,6.09451,4.21667,2.74361,1.62898,1.17049,0.931269,5008,1.35169,0,1
4415000,0.8656,1.69987,1.69987,6.09451,4.21667,2.74361,1.62898,1.17049,0.911569,4328,1.3969,0,1
4420000,0.8608,1.69892,1.69893,6.09451,4.21667,2.74361,1.62898,1.17049,0.896338,4304,1.36735,0,1
4425000,0.68,1.69777,1.69778,6.09451,4.21667,2.74361,1.62898,1.17049,0.831437,3400,1.34451,0,1
4430000,1.0448,1.69704,1.69704,6.09451,4.21667,2.74361,1.62898,1.17049,0.895446,5224,1.24715,0,1
4435000,0.7408,1.69596,1.69596,6.09451,4.21667,2.74361,1.62898,1.17049,0.849052,3704,1.34317,0,1
4440000,0.6848,1.69482,1.69482,6.09451,4.21667,2.74361,1.62898,1.17049,0.799776,3424,1.27358,0,1
4445000,1.1312,1.69419,1.69419,6.09451,4.21667,2.74361,1.62898,1.17049,0.899203,5656,1.19966,0,1
4450000,1.2784,1.69372,1.69372,6.09451,4.21667,2.74361,1.62898,1.17049,1.01296,6392,1.34881,0,1
4455000,0.688,1.69259,1.69259,6.09451,4.21667,2.74361,1.62898,1.17049,0.915474,3440,1.51944,0,1
4460000,0.6864,1.69146,1.69146,6.09451,4.21667,2.74361,1.62898,1.17049,0.846752,3432,1.37321,0,1
4465000,0.7488,1.69041,1.69041,6.09451,4.21667,2.74361,1.62898,1.17049,0.817366,3744,1.27013,0,1
4470000,1.2176,1.68988,1.68988,6.09451,4.21667,2.74361,1.62898,1.17049,0.937436,6088,1.22605,0,1
4475000,1.3632,1.68951,1.68951,6.09451,4.21667,2.74361,1.62898,1.17049,1.06517,6816,1.40615,0,1
4480000,0.6848,1.68839,1.68839,6.09451,4.21667,2.74361,1.62898,1.17049,0.951056,3424,1.59775,0,1
4485000,1.4656,1.68814,1.68814,6.09451,4.21667,2.74361,1.62898,1.17049,1.10542,7328,1.42658,0,1
4490000,0.9856,1.68736,1.68736,6.09451,4.21667,2.74361,1.62898,1.17049,1.06947,4928,1.65813,0,1
4495000,1.3008,1.68693,1.68693,6.09451,4.21667,2.74361,1.62898,1.17049,1.13887,6504,1.60421,0,1
4500000,2.056,1.68734,1.68734,6.09451,4.21667,2.74361,1.62898,1.17049,1.41401,10280,1.70831,0,1
4505000,1.6256,1.68727,1.68727,6.09451,4.21667,2.74361,1.62898,1.17049,1.47749,8128,2.12101,0,1
4510000,2.096,1.68773,1.68773,6.09451,4.21667,2.74361,1.62898,1.17049,1.66304,10480,2.21623,0,1
4515000,1.6688,1.6877,1.68771,6.09451,4.21667,2.74361,1.62898,1.17049,1.66477,8344,2.49456,0,1
4520000,0.9392,1.68688,1.68688,6.09451,4.21667,2.74361,1.62898,1.17049,1.4471,4696,2.49715,0,1
4525000,1.6784,1.68687,1.68687,6.09451,4.21667,2.74361,1.62898,1.17049,1.51649,8392,2.17065,0,1
4530000,1.4176,1.68657,1.68657,6.09451,4.21667,2.74361,1.62898,1.17049,1.48682,7088,2.27473,0,1
4535000,1.6672,1.68655,1.68655,6.09451,4.21667,2.74361,1.62898,1.17049,1.54094,8336,2.23023,0,1
4540000,1.7904,1.68666,1.68666,6.09451,4.21667,2.74361,1.62898,1.17049,1.61577,8952,2.3114,0,1
4545000,1.7008,1.68668,1.68668,6.09451,4.21667,2.74361,1.62898,1.17049,1.64128,8504,2.42366,0,1
4550000,1.6,1.68658,1.68658,6.09451,4.21667,2.74361,1.62898,1.17049,1.6289,8000,2.46192,0,1
4555000,1.528,1.68641,1.68641,6.09451,4.21667,2.74361,1.62898,1.17049,1.59863,7640,2.44335,0,1
4560000,1.52,1.68623,1.68623,6.09451,4.21667,2.74361,1.62898,1.17049,1.57504,7600,2.39794,0,1
4565000,1.3824,1.68589,1.68589,6.09451,4.21667,2.74361,1.62898,1.17049,1.51725,6912,2.36256,0,1
4570000,1.264,1.68543,1.68543,6.09451,4.21667,2.74361,1.62898,1.17049,1.44127,6320,2.27587,0,1
4575000,1.4512,1.68518,1.68518,6.09451,4.21667,2.74361,1.62898,1.17049,1.44425,7256,2.16191,0,1
4580000,1.344,1.6848,1.6848,6.09451,4.21667,2.74361,1.62898,1.17049,1.41418,6720,2.16638,0,1
4585000,1.472,1.68457,1.68457,6.09451,4.21667,2.74361,1.62898,1.17049,1.43152,7360,2.12126,0,1
4590000,1.248,1.6841,1.6841,6.09451,4.21667,2.74361,1.62898,1.17049,1.37647,6240,2.14728,0,1
4595000,1.3872,1.68377,1.68377,6.09451,4.21667,2.74361,1.62898,1.17049,1.37969,6936,2.0647,0,1
4600000,1.456,1.68353,1.68353,6.09451,4.21667,2.74361,1.62898,1.17049,1.40258,7280,2.06953,0,1
4605000,1.3504,1.68316,1.68317,6.09451,4.21667,2.74361,1.62898,1.17049,1.38693,6752,2.10387,0,1
4610000,1.5264,1.68299,1.68299,6.09451,4.21667,2.74361,1.62898,1.17049,1.42877,7632,2.08039,0,1
4615000,1.4352,1.68273,1.68273,6.09451,4.21667,2.74361,1.62898,1.17049,1.4307,7176,2.14315,0,1
4620000,1.3968,1.68242,1.68242,6.09451,4.21667,2.74361,1.62898,1.17049,1.42053,6984,2.14605,0,1
4625000,1.3792,1.68209,1.68209,6.09451,4.21667,2.74361,1.62898,1.17049,1.40813,6896,2.13079,0,1
4630000,1.3184,1.6817,1.6817,6.09451,4.21667,2.74361,1.62898,1.17049,1.38121,6592,2.11219,0,1
4635000,1.5136,1.68151,1.68152,6.09451,4.21667,2.74361,1.62898,1.17049,1.42093,7568,2.07182,0,1
4640000,0.9904,1.68077,1.68077,6.09451,4.21667,2.74361,1.62898,1.17049,1.29177,4952,2.13139,0,1
4645000,1.1536,1.6802,1.6802,6.09451,4.21667,2.74361,1.62898,1.17049,1.25032,5768,1.93765,0,1
4650000,1.4816,1.67999,1.67999,6.09451,4.21667,2.74361,1.62898,1.17049,1.3197,7408,1.87548,0,1
4655000,1.0704,1.67933,1.67933,6.09451,4.21667,2.74361,1.62898,1.17049,1.24491,5352,1.97955,0,1
4660000,1.1856,1.6788,1.67881,6.09451,4.21667,2.74361,1.62898,1.17049,1.22712,5928,1.86737,0,1
4665000,1.5152,1.67863,1.67863,6.09451,4.21667,2.74361,1.62898,1.17049,1.31354,7576,1.84068,0,1
4670000,2.1184,1.6791,1.6791,6.09451,4.21667,2.74361,1.62898,1.17049,1.555,10592,1.97031,0,1
4675000,1.6544,1.67907,1.67907,6.09451,4.21667,2.74361,1.62898,1.17049,1.58482,8272,2.3325,0,1
4680000,1.6496,1.67904,1.67904,6.09451,4.21667,2.74361,1.62898,1.17049,1.60425,8248,2.37723,0,1
